全量更新,#genre#
中国教育4台,http://114.231.115.195:8848/rtp/239.49.0.125:8000$江苏电信
CGTN-西班牙语,http://114.231.115.195:8848/rtp/239.49.1.30:8000$江苏电信
CGTN-俄语,http://114.231.115.195:8848/rtp/239.49.0.111:8000$江苏电信
CGTN-法语,http://114.231.115.195:8848/rtp/239.49.1.31:8000$江苏电信
睛彩竞技,http://114.231.115.195:8848/rtp/239.49.8.39:8000$江苏电信
睛彩篮球,http://114.231.115.195:8848/rtp/239.49.8.42:8000$江苏电信
睛彩青少年,http://114.231.115.195:8848/rtp/239.49.8.46:8000$江苏电信
睛彩广场舞,http://114.231.115.195:8848/rtp/239.49.8.64:8000$江苏电信
快乐垂钓,http://114.231.115.195:8848/rtp/239.49.0.114:8000$江苏电信
茶频道,http://114.231.115.195:8848/rtp/239.49.0.146:8000$江苏电信
梨园频道,http://114.231.115.195:8848/rtp/239.49.8.193:8000$江苏电信
武术世界,http://114.231.115.195:8848/rtp/239.49.0.205:8000$江苏电信
文物宝库,http://114.231.115.195:8848/rtp/239.49.0.209:8000$江苏电信
江苏卫视4K,http://114.231.115.195:8848/rtp/239.49.1.61:8000$江苏电信
北京卫视4K,http://114.231.115.195:8848/rtp/239.49.0.42:8000$江苏电信
北京卫视4K,http://114.231.115.195:8848/rtp/239.49.0.253:8000$江苏电信
广东卫视4K,http://114.231.115.195:8848/rtp/239.49.1.24:8000$江苏电信
广东卫视4K,http://114.231.115.195:8848/rtp/239.49.1.26:8000$江苏电信
深圳卫视4K,http://114.231.115.195:8848/rtp/239.49.1.27:8000$江苏电信
深圳卫视4K,http://114.231.115.195:8848/rtp/239.49.1.28:8000$江苏电信
浙江卫视4K,http://114.231.115.195:8848/rtp/239.49.1.63:8000$江苏电信
四川卫视4K,http://114.231.115.195:8848/rtp/239.49.1.65:8000$江苏电信
湖南卫视4K,http://114.231.115.195:8848/rtp/239.49.1.67:8000$江苏电信
东方卫视4K,http://114.231.115.195:8848/rtp/239.49.1.69:8000$江苏电信
山东卫视4K,http://114.231.115.195:8848/rtp/239.49.1.71:8000$江苏电信
江苏卫视4K,http://114.231.115.195:8848/rtp/239.49.1.62:8000$江苏电信
江苏卫视,http://114.231.115.195:8848/rtp/239.49.8.16:9602$江苏电信
广西卫视,http://114.231.115.195:8848/rtp/239.49.8.10:8000$江苏电信
天津卫视,http://114.231.115.195:8848/rtp/239.49.8.35:8620$江苏电信
浙江卫视,http://114.231.115.195:8848/rtp/239.49.8.20:9618$江苏电信
重庆卫视,http://114.231.115.195:8848/rtp/239.49.8.57:9830$江苏电信
辽宁卫视,http://114.231.115.195:8848/rtp/239.49.8.48:8000$江苏电信
海南卫视,http://114.231.115.195:8848/rtp/239.49.8.83:8000$江苏电信
四川卫视,http://114.231.115.195:8848/rtp/239.49.8.110:8000$江苏电信
江西卫视,http://114.231.115.195:8848/rtp/239.49.8.111:8000$江苏电信
东南卫视,http://114.231.115.195:8848/rtp/239.49.8.112:8000$江苏电信
吉林卫视,http://114.231.115.195:8848/rtp/239.49.8.113:8000$江苏电信
河北卫视,http://114.231.115.195:8848/rtp/239.49.8.114:8000$江苏电信
东方卫视,http://114.231.115.195:8848/rtp/239.49.8.17:9606$江苏电信
北京卫视,http://114.231.115.195:8848/rtp/239.49.8.11:9414$江苏电信
湖南卫视,http://114.231.115.195:8848/rtp/239.49.8.12:9418$江苏电信
广东卫视,http://114.231.115.195:8848/rtp/239.49.8.13:9422$江苏电信
黑龙江卫视,http://114.231.115.195:8848/rtp/239.49.8.14:9426$江苏电信
深圳卫视,http://114.231.115.195:8848/rtp/239.49.8.15:9430$江苏电信
云南卫视,http://114.231.115.195:8848/rtp/239.49.0.177:8000$江苏电信
山东卫视,http://114.231.115.195:8848/rtp/239.49.8.7:9306$江苏电信
贵州卫视,http://114.231.115.195:8848/rtp/239.49.8.49:8000$江苏电信
安徽卫视,http://114.231.115.195:8848/rtp/239.49.8.80:8000$江苏电信
湖北卫视,http://114.231.115.195:8848/rtp/239.49.8.8:9632$江苏电信
河南卫视,http://114.231.115.195:8848/rtp/239.49.8.29:8000$江苏电信
三沙卫视,http://114.231.115.195:8848/rtp/239.49.0.167:8000$江苏电信
甘肃卫视,http://114.231.115.195:8848/rtp/239.49.0.250:8000$江苏电信
青海卫视,http://114.231.115.195:8848/rtp/239.49.0.81:8000$江苏电信
山西卫视,http://114.231.115.195:8848/rtp/239.49.1.55:8000$江苏电信
西藏卫视,http://114.231.115.195:8848/rtp/239.49.1.56:8000$江苏电信
新疆卫视,http://114.231.115.195:8848/rtp/239.49.1.57:8000$江苏电信
兵团卫视,http://114.231.115.195:8848/rtp/239.49.1.58:8000$江苏电信
宁夏卫视,http://114.231.115.195:8848/rtp/239.49.1.60:8000$江苏电信
山东教育卫视,http://114.231.115.195:8848/rtp/239.49.0.252:8000$江苏电信
金鹰纪实,http://114.231.115.195:8848/rtp/239.49.8.79:8000$江苏电信
金鹰卡通,http://114.231.115.195:8848/rtp/239.49.8.33:8000$江苏电信
中国天气,http://114.231.115.195:8848/rtp/239.49.0.94:8000$江苏电信
东方财经,http://114.231.115.195:8848/rtp/239.49.0.95:8000$江苏电信
法治天地,http://114.231.115.195:8848/rtp/239.49.0.96:8000$江苏电信
生活时尚,http://114.231.115.195:8848/rtp/239.49.0.97:8000$江苏电信
都市剧场,http://114.231.115.195:8848/rtp/239.49.0.99:8000$江苏电信
卡酷少儿,http://114.231.115.195:8848/rtp/239.49.0.148:8000$江苏电信
环球购物,http://114.231.115.195:8848/rtp/239.49.8.123:8000$江苏电信
家有购物,http://114.231.115.195:8848/rtp/239.49.0.87:8000$江苏电信
央广购物,http://114.231.115.195:8848/rtp/239.49.0.39:8000$江苏电信
优购物,http://114.231.115.195:8848/rtp/239.49.0.85:8000$江苏电信
江苏城市HD,http://114.231.115.195:8848/rtp/239.49.8.107:8000$江苏电信
江苏综艺HD,http://114.231.115.195:8848/rtp/239.49.8.108:8000$江苏电信
江苏体育HD,http://114.231.115.195:8848/rtp/239.49.8.117:8000$江苏电信
江苏影视HD,http://114.231.115.195:8848/rtp/239.49.8.118:8000$江苏电信
江苏新闻HD,http://114.231.115.195:8848/rtp/239.49.8.120:8000$江苏电信
江苏教育HD,http://114.231.115.195:8848/rtp/239.49.8.122:8000$江苏电信
优漫卡通,http://114.231.115.195:8848/rtp/239.49.8.119:8000$江苏电信
好享购物HD,http://114.231.115.195:8848/rtp/239.49.8.121:8000$江苏电信
江苏4K跨年直播1,http://114.231.115.195:8848/rtp/239.49.8.38:8000$江苏电信
江苏4K跨年直播2,http://114.231.115.195:8848/rtp/239.49.8.82:8000$江苏电信
CCTV-1综合,http://60.176.209.71:4022/rtp/233.50.201.118:5140$浙江电信
CCTV-2财经,http://60.176.209.71:4022/rtp/233.50.201.119:5140$浙江电信
CCTV-3综艺,http://60.176.209.71:4022/rtp/233.50.201.196:5140$浙江电信
CCTV-4中文国际,http://60.176.209.71:4022/rtp/233.50.202.38:5140$浙江电信
CCTV-5体育,http://60.176.209.71:4022/rtp/233.50.201.197:5140$浙江电信
CCTV-5+体育赛事,http://60.176.209.71:4022/rtp/233.50.201.220:5140$浙江电信
CCTV-6电影,http://60.176.209.71:4022/rtp/233.50.201.198:5140$浙江电信
CCTV-7国防军事,http://60.176.209.71:4022/rtp/233.50.201.120:5140$浙江电信
CCTV-8电视剧,http://60.176.209.71:4022/rtp/233.50.201.199:5140$浙江电信
CCTV-9纪录,http://60.176.209.71:4022/rtp/233.50.201.121:5140$浙江电信
CCTV-10科教,http://60.176.209.71:4022/rtp/233.50.201.122:5140$浙江电信
CCTV-11戏曲,http://60.176.209.71:4022/rtp/233.50.202.39:5140$浙江电信
CCTV-12社会与法,http://60.176.209.71:4022/rtp/233.50.201.123:5140$浙江电信
CCTV-13新闻,http://60.176.209.71:4022/rtp/233.50.201.246:5140$浙江电信
CCTV-14少儿,http://60.176.209.71:4022/rtp/233.50.201.124:5140$浙江电信
CCTV-15音乐,http://60.176.209.71:4022/rtp/233.50.202.40:5140$浙江电信
CCTV-16奥林匹克,http://60.176.209.71:4022/rtp/233.50.201.192:5140$浙江电信
CCTV-16奥林匹克4K,http://60.176.209.71:4022/rtp/233.50.201.63:5140$浙江电信
CCTV-17农业农村,http://60.176.209.71:4022/rtp/233.50.200.113:5140$浙江电信
中国教育1台,http://60.176.209.71:4022/rtp/233.50.200.169:5140$浙江电信
中国教育4台,http://60.176.209.71:4022/rtp/233.50.200.162:5140$浙江电信
CGTN,http://60.176.209.71:4022/rtp/233.50.201.126:5140$浙江电信
CGTN-西班牙语,http://60.176.209.71:4022/rtp/233.50.201.36:5140$浙江电信
CGTN-法语,http://60.176.209.71:4022/rtp/233.50.201.37:5140$浙江电信
CGTN-阿拉伯语,http://60.176.209.71:4022/rtp/233.50.201.38:5140$浙江电信
CGTN-俄语,http://60.176.209.71:4022/rtp/233.50.201.39:5140$浙江电信
北京卫视4K,http://60.176.209.71:4022/rtp/233.50.202.100:5140$浙江电信
广东卫视4K,http://60.176.209.71:4022/rtp/233.50.202.101:5140$浙江电信
深圳卫视4K,http://60.176.209.71:4022/rtp/233.50.202.102:5140$浙江电信
浙江卫视4K,http://60.176.209.71:4022/rtp/233.50.202.104:5140$浙江电信
东方卫视4K,http://60.176.209.71:4022/rtp/233.50.202.105:5140$浙江电信
湖南卫视4K,http://60.176.209.71:4022/rtp/233.50.202.106:5140$浙江电信
江苏卫视4K,http://60.176.209.71:4022/rtp/233.50.202.107:5140$浙江电信
四川卫视4K,http://60.176.209.71:4022/rtp/233.50.202.109:5140$浙江电信
山东卫视4K,http://60.176.209.71:4022/rtp/233.50.202.108:5140$浙江电信
凤凰卫视,http://60.176.209.71:4022/rtp/233.50.202.35:5140$浙江电信
凤凰资讯,http://60.176.209.71:4022/rtp/233.50.202.36:5140$浙江电信
浙江卫视,http://60.176.209.71:4022/rtp/233.50.201.100:5140$浙江电信
深圳卫视,http://60.176.209.71:4022/rtp/233.50.201.101:5140$浙江电信
广东卫视,http://60.176.209.71:4022/rtp/233.50.201.102:5140$浙江电信
湖南卫视,http://60.176.209.71:4022/rtp/233.50.201.103:5140$浙江电信
天津卫视,http://60.176.209.71:4022/rtp/233.50.201.104:5140$浙江电信
山东卫视,http://60.176.209.71:4022/rtp/233.50.201.105:5140$浙江电信
江苏卫视,http://60.176.209.71:4022/rtp/233.50.201.106:5140$浙江电信
北京卫视,http://60.176.209.71:4022/rtp/233.50.201.107:5140$浙江电信
北京纪实科教,http://60.176.209.71:4022/rtp/233.50.202.34:5140$浙江电信
四川卫视,http://60.176.209.71:4022/rtp/233.50.201.139:5140$浙江电信
河北卫视,http://60.176.209.71:4022/rtp/233.50.201.140:5140$浙江电信
辽宁卫视,http://60.176.209.71:4022/rtp/233.50.201.141:5140$浙江电信
贵州卫视,http://60.176.209.71:4022/rtp/233.50.201.142:5140$浙江电信
重庆卫视,http://60.176.209.71:4022/rtp/233.50.201.143:5140$浙江电信
河南卫视,http://60.176.209.71:4022/rtp/233.50.201.144:5140$浙江电信
江西卫视,http://60.176.209.71:4022/rtp/233.50.201.145:5140$浙江电信
东南卫视,http://60.176.209.71:4022/rtp/233.50.201.146:5140$浙江电信
安徽卫视,http://60.176.209.71:4022/rtp/233.50.201.113:5140$浙江电信
湖北卫视,http://60.176.209.71:4022/rtp/233.50.201.114:5140$浙江电信
黑龙江卫视,http://60.176.209.71:4022/rtp/233.50.201.115:5140$浙江电信
东方卫视,http://60.176.209.71:4022/rtp/233.50.201.125:5140$浙江电信
甘肃卫视,http://60.176.209.71:4022/rtp/233.50.200.163:5140$浙江电信
海南卫视,http://60.176.209.71:4022/rtp/233.50.200.165:5140$浙江电信
广西卫视,http://60.176.209.71:4022/rtp/233.50.200.136:5140$浙江电信
云南卫视,http://60.176.209.71:4022/rtp/233.50.200.115:5140$浙江电信
吉林卫视,http://60.176.209.71:4022/rtp/233.50.202.42:5140$浙江电信
三沙卫视,http://60.176.209.71:4022/rtp/233.50.200.175:5140$浙江电信
内蒙古卫视,http://60.176.209.71:4022/rtp/233.50.201.148:5140$浙江电信
青海卫视,http://60.176.209.71:4022/rtp/233.50.201.65:5140$浙江电信
西藏卫视,http://60.176.209.71:4022/rtp/233.50.202.43:5140$浙江电信
陕西卫视,http://60.176.209.71:4022/rtp/233.50.201.59:5140$浙江电信
兵团卫视,http://60.176.209.71:4022/rtp/233.50.202.44:5140$浙江电信
山西卫视,http://60.176.209.71:4022/rtp/233.50.201.51:5140$浙江电信
宁夏卫视,http://60.176.209.71:4022/rtp/233.50.202.45:5140$浙江电信
新疆卫视,http://60.176.209.71:4022/rtp/233.50.202.46:5140$浙江电信
延边卫视,http://60.176.209.71:4022/rtp/233.50.200.184:5140$浙江电信
浙江钱江都市,http://60.176.209.71:4022/rtp/233.50.201.132:5140$浙江电信
浙江经济生活,http://60.176.209.71:4022/rtp/233.50.201.133:5140$浙江电信
浙江教科影视,http://60.176.209.71:4022/rtp/233.50.201.134:5140$浙江电信
浙江民生休闲,http://60.176.209.71:4022/rtp/233.50.201.136:5140$浙江电信
浙江公共新闻,http://60.176.209.71:4022/rtp/233.50.201.137:5140$浙江电信
浙江少儿,http://60.176.209.71:4022/rtp/233.50.201.138:5140$浙江电信
之江纪录,http://60.176.209.71:4022/rtp/233.50.202.25:5140$浙江电信
杭州综合,http://60.176.209.71:4022/rtp/233.50.201.173:5140$浙江电信
杭州西湖明珠,http://60.176.209.71:4022/rtp/233.50.201.174:5140$浙江电信
杭州生活,http://60.176.209.71:4022/rtp/233.50.201.175:5140$浙江电信
杭州影视,http://60.176.209.71:4022/rtp/233.50.201.176:5140$浙江电信
杭州青少体育,http://60.176.209.71:4022/rtp/233.50.201.177:5140$浙江电信
杭州导视,http://60.176.209.71:4022/rtp/233.50.201.182:5140$浙江电信
临平新闻,http://60.176.209.71:4022/rtp/233.50.202.32:5140$浙江电信
余杭新闻,http://60.176.209.71:4022/rtp/233.50.201.159:5140$浙江电信
宁波TV1,http://60.176.209.71:4022/rtp/233.50.201.168:5140$浙江电信
宁波TV2,http://60.176.209.71:4022/rtp/233.50.201.178:5140$浙江电信
宁波TV3,http://60.176.209.71:4022/rtp/233.50.201.179:5140$浙江电信
宁波TV4,http://60.176.209.71:4022/rtp/233.50.201.180:5140$浙江电信
温州新闻综合,http://60.176.209.71:4022/rtp/233.50.201.87:5140$浙江电信
绍兴新闻综合,http://60.176.209.71:4022/rtp/233.50.201.156:5140$浙江电信
湖州新闻综合,http://60.176.209.71:4022/rtp/233.50.201.158:5140$浙江电信
金华新闻,http://60.176.209.71:4022/rtp/233.50.201.161:5140$浙江电信
丽水新闻综合,http://60.176.209.71:4022/rtp/233.50.201.162:5140$浙江电信
嘉兴新闻综合,http://60.176.209.71:4022/rtp/233.50.201.163:5140$浙江电信
桐乡新闻综合,http://60.176.209.71:4022/rtp/233.50.201.169:5140$浙江电信
衢州新闻综合,http://60.176.209.71:4022/rtp/233.50.202.11:5140$浙江电信
衢州公共,http://60.176.209.71:4022/rtp/233.50.202.12:5140$浙江电信
浙江BesTV-1,http://60.176.209.71:4022/rtp/233.50.200.182:5140$浙江电信
浙江BesTV-2,http://60.176.209.71:4022/rtp/233.50.200.183:5140$浙江电信
浙江BesTV-3,http://60.176.209.71:4022/rtp/233.50.200.185:5140$浙江电信
浙江之声广播,http://60.176.209.71:4022/rtp/233.50.201.79:5140$浙江电信
浙江新闻广播,http://60.176.209.71:4022/rtp/233.50.201.80:5140$浙江电信
浙江经济广播,http://60.176.209.71:4022/rtp/233.50.201.81:5140$浙江电信
浙江音乐调频,http://60.176.209.71:4022/rtp/233.50.201.82:5140$浙江电信
浙江交通之声,http://60.176.209.71:4022/rtp/233.50.201.83:5140$浙江电信
浙江旅游之声,http://60.176.209.71:4022/rtp/233.50.201.84:5140$浙江电信
浙江城市之声,http://60.176.209.71:4022/rtp/233.50.201.85:5140$浙江电信
浙江民生资讯广播,http://60.176.209.71:4022/rtp/233.50.201.86:5140$浙江电信
欢笑剧场4K,http://60.176.209.71:4022/rtp/233.50.200.52:5140$浙江电信
北京卡酷少儿,http://60.176.209.71:4022/rtp/233.50.202.33:5140$浙江电信
哈哈炫动,http://60.176.209.71:4022/rtp/233.50.200.167:5140$浙江电信
金鹰卡通,http://60.176.209.71:4022/rtp/233.50.201.73:5140$浙江电信
欢笑剧场,http://60.176.209.71:4022/rtp/233.50.201.189:5140$浙江电信
都市剧场,http://60.176.209.71:4022/rtp/233.50.201.190:5140$浙江电信
法治天地,http://60.176.209.71:4022/rtp/233.50.201.191:5140$浙江电信
动漫秀场,http://60.176.209.71:4022/rtp/233.50.201.184:5140$浙江电信
游戏风云,http://60.176.209.71:4022/rtp/233.50.201.183:5140$浙江电信
乐游,http://60.176.209.71:4022/rtp/233.50.201.185:5140$浙江电信
金色学堂,http://60.176.209.71:4022/rtp/233.50.201.186:5140$浙江电信
生活时尚,http://60.176.209.71:4022/rtp/233.50.201.187:5140$浙江电信
茶频道,http://60.176.209.71:4022/rtp/233.50.201.188:5140$浙江电信
快乐垂钓,http://60.176.209.71:4022/rtp/233.50.201.109:5140$浙江电信
睛彩竞技,http://60.176.209.71:4022/rtp/233.50.202.26:5140$浙江电信
睛彩篮球,http://60.176.209.71:4022/rtp/233.50.202.27:5140$浙江电信
睛彩青少年,http://60.176.209.71:4022/rtp/233.50.202.28:5140$浙江电信
睛彩广场舞,http://60.176.209.71:4022/rtp/233.50.202.29:5140$浙江电信
东方财经,http://60.176.209.71:4022/rtp/233.50.200.177:5140$浙江电信
第一财经,http://60.176.209.71:4022/rtp/233.50.200.125:5140$浙江电信
环球旅游,http://60.176.209.71:4022/rtp/233.50.202.31:5140$浙江电信
CCTV-1综合,http://113.205.140.92:4022/rtp/235.254.199.147:7980$重庆电信
CCTV-1综合,http://113.205.140.92:4022/rtp/235.254.197.250:7980$重庆电信
CCTV-1综合,http://113.205.140.92:4022/rtp/235.254.199.51:7980$重庆电信
CCTV-2财经,http://113.205.140.92:4022/rtp/235.254.199.52:7980$重庆电信
CCTV-3综艺,http://113.205.140.92:4022/rtp/235.254.199.53:7980$重庆电信
CCTV-4中文国际,http://113.205.140.92:4022/rtp/235.254.199.183:7980$重庆电信
CCTV-5体育,http://113.205.140.92:4022/rtp/235.254.199.146:7980$重庆电信
CCTV-5体育,http://113.205.140.92:4022/rtp/235.254.199.54:7980$重庆电信
CCTV-5+体育赛事,http://113.205.140.92:4022/rtp/235.254.199.121:7980$重庆电信
CCTV-6电影,http://113.205.140.92:4022/rtp/235.254.199.55:7980$重庆电信
CCTV-7国防军事,http://113.205.140.92:4022/rtp/235.254.199.56:7980$重庆电信
CCTV-8电视剧,http://113.205.140.92:4022/rtp/235.254.199.92:7980$重庆电信
CCTV-8电视剧,http://113.205.140.92:4022/rtp/235.254.199.57:7980$重庆电信
CCTV-9纪录,http://113.205.140.92:4022/rtp/235.254.199.58:7980$重庆电信
CCTV-10科教,http://113.205.140.92:4022/rtp/235.254.199.59:7980$重庆电信
CCTV-11戏曲,http://113.205.140.92:4022/rtp/235.254.197.161:7980$重庆电信
CCTV-12社会与法,http://113.205.140.92:4022/rtp/235.254.199.60:7980$重庆电信
CCTV-13新闻,http://113.205.140.92:4022/rtp/235.254.197.162:7980$重庆电信
CCTV-14少儿,http://113.205.140.92:4022/rtp/235.254.199.61:7980$重庆电信
CCTV-15音乐,http://113.205.140.92:4022/rtp/235.254.197.163:7980$重庆电信
CCTV-17农业农村,http://113.205.140.92:4022/rtp/235.254.199.130:7980$重庆电信
第一剧场,http://113.205.140.92:4022/rtp/235.254.199.211:7980$重庆电信
风云剧场,http://113.205.140.92:4022/rtp/235.254.199.207:7980$重庆电信
风云足球,http://113.205.140.92:4022/rtp/235.254.199.204:7980$重庆电信
风云音乐,http://113.205.140.92:4022/rtp/235.254.199.208:7980$重庆电信
世界地理,http://113.205.140.92:4022/rtp/235.254.199.194:7980$重庆电信
电视指南,http://113.205.140.92:4022/rtp/235.254.199.189:7980$重庆电信
怀旧剧场,http://113.205.140.92:4022/rtp/235.254.199.205:7980$重庆电信
兵器科技,http://113.205.140.92:4022/rtp/235.254.199.202:7980$重庆电信
女性时尚,http://113.205.140.92:4022/rtp/235.254.199.195:7980$重庆电信
高尔夫·网球,http://113.205.140.92:4022/rtp/235.254.199.192:7980$重庆电信
央视台球,http://113.205.140.92:4022/rtp/235.254.199.193:7980$重庆电信
央视文化精品,http://113.205.140.92:4022/rtp/235.254.199.210:7980$重庆电信
卫生健康,http://113.205.140.92:4022/rtp/235.254.197.146:7980$重庆电信
CHC影迷电影,http://113.205.140.92:4022/rtp/235.254.199.248:7980$重庆电信
CHC家庭影院,http://113.205.140.92:4022/rtp/235.254.199.246:7980$重庆电信
CHC动作电影,http://113.205.140.92:4022/rtp/235.254.199.247:7980$重庆电信
中国教育1台,http://113.205.140.92:4022/rtp/235.254.199.196:7980$重庆电信
中国教育4台,http://113.205.140.92:4022/rtp/235.254.197.53:7980$重庆电信
重庆卫视,http://113.205.140.92:4022/rtp/235.254.197.237:7980$重庆电信
江苏卫视,http://113.205.140.92:4022/rtp/235.254.199.64:7980$重庆电信
浙江卫视,http://113.205.140.92:4022/rtp/235.254.199.63:7980$重庆电信
东方卫视,http://113.205.140.92:4022/rtp/235.254.199.73:7980$重庆电信
深圳卫视,http://113.205.140.92:4022/rtp/235.254.199.71:7980$重庆电信
北京卫视,http://113.205.140.92:4022/rtp/235.254.199.66:7980$重庆电信
山东卫视,http://113.205.140.92:4022/rtp/235.254.199.69:7980$重庆电信
天津卫视,http://113.205.140.92:4022/rtp/235.254.199.67:7980$重庆电信
贵州卫视,http://113.205.140.92:4022/rtp/235.254.199.185:7980$重庆电信
四川卫视,http://113.205.140.92:4022/rtp/235.254.199.175:7980$重庆电信
云南卫视,http://113.205.140.92:4022/rtp/235.254.197.177:7980$重庆电信
黑龙江卫视,http://113.205.140.92:4022/rtp/235.254.199.70:7980$重庆电信
黑龙江卫视,http://113.205.140.92:4022/rtp/235.254.197.243:7980$重庆电信
安徽卫视,http://113.205.140.92:4022/rtp/235.254.199.65:7980$重庆电信
江西卫视,http://113.205.140.92:4022/rtp/235.254.199.190:7980$重庆电信
湖北卫视,http://113.205.140.92:4022/rtp/235.254.199.72:7980$重庆电信
东南卫视,http://113.205.140.92:4022/rtp/235.254.199.129:7980$重庆电信
辽宁卫视,http://113.205.140.92:4022/rtp/235.254.199.68:7980$重庆电信
湖南卫视,http://113.205.140.92:4022/rtp/235.254.199.62:7980$重庆电信
广东卫视,http://113.205.140.92:4022/rtp/235.254.197.186:7980$重庆电信
河南卫视,http://113.205.140.92:4022/rtp/235.254.199.135:7980$重庆电信
河北卫视,http://113.205.140.92:4022/rtp/235.254.199.184:7980$重庆电信
甘肃卫视,http://113.205.140.92:4022/rtp/235.254.197.176:7980$重庆电信
新疆卫视,http://113.205.140.92:4022/rtp/235.254.197.178:7980$重庆电信
西藏卫视,http://113.205.140.92:4022/rtp/235.254.197.184:7980$重庆电信
兵团卫视,http://113.205.140.92:4022/rtp/235.254.197.183:7980$重庆电信
山东教育卫视,http://113.205.140.92:4022/rtp/235.254.197.54:7980$重庆电信
北京卫视4K,http://113.205.140.92:4022/rtp/235.254.197.52:7980$重庆电信
北京卫视4K,http://113.205.140.92:4022/rtp/235.254.197.50:7980$重庆电信
东方卫视4K,http://113.205.140.92:4022/rtp/235.254.197.190:7980$重庆电信
广东卫视4K,http://113.205.140.92:4022/rtp/235.254.197.55:7980$重庆电信
深圳卫视4K,http://113.205.140.92:4022/rtp/235.254.197.56:7980$重庆电信
湖南卫视4K,http://113.205.140.92:4022/rtp/235.254.197.196:7980$重庆电信
山东卫视4K,http://113.205.140.92:4022/rtp/235.254.197.195:7980$重庆电信
浙江卫视4K,http://113.205.140.92:4022/rtp/235.254.197.194:7980$重庆电信
江苏卫视4K,http://113.205.140.92:4022/rtp/235.254.197.191:7980$重庆电信
华数电影4K,http://113.205.140.92:4022/rtp/235.254.199.102:7980$重庆电信
求索纪录,http://113.205.140.92:4022/rtp/235.254.199.251:7980$重庆电信
梨园频道,http://113.205.140.92:4022/rtp/235.254.199.163:7980$重庆电信
中央新影-中学生,http://113.205.140.92:4022/rtp/235.254.197.226:7980$重庆电信
法治天地,http://113.205.140.92:4022/rtp/235.254.197.154:7980$重庆电信
游戏风云,http://113.205.140.92:4022/rtp/235.254.197.159:7980$重庆电信
茶频道,http://113.205.140.92:4022/rtp/235.254.199.198:7980$重庆电信
金色学堂,http://113.205.140.92:4022/rtp/235.254.197.157:7980$重庆电信
武术世界,http://113.205.140.92:4022/rtp/235.254.199.107:7980$重庆电信
文物宝库,http://113.205.140.92:4022/rtp/235.254.199.132:7980$重庆电信
快乐垂钓,http://113.205.140.92:4022/rtp/235.254.199.191:7980$重庆电信
生活时尚,http://113.205.140.92:4022/rtp/235.254.197.160:7980$重庆电信
中国交通,http://113.205.140.92:4022/rtp/235.254.197.145:7980$重庆电信
优优宝贝,http://113.205.140.92:4022/rtp/235.254.197.137:7980$重庆电信
乐游,http://113.205.140.92:4022/rtp/235.254.197.153:7980$重庆电信
动漫秀场,http://113.205.140.92:4022/rtp/235.254.197.152:7980$重庆电信
东方财经,http://113.205.140.92:4022/rtp/235.254.199.103:7980$重庆电信
都市剧场,http://113.205.140.92:4022/rtp/235.254.197.151:7980$重庆电信
欢笑剧场,http://113.205.140.92:4022/rtp/235.254.197.150:7980$重庆电信
重庆新闻,http://113.205.140.92:4022/rtp/235.254.197.199:7980$重庆电信
重庆影视剧,http://113.205.140.92:4022/rtp/235.254.199.180:7980$重庆电信
重庆文体娱乐,http://113.205.140.92:4022/rtp/235.254.199.187:7980$重庆电信
重庆新农村,http://113.205.140.92:4022/rtp/235.254.199.186:7980$重庆电信
重庆少儿,http://113.205.140.92:4022/rtp/235.254.199.166:7980$重庆电信
重庆社会与法,http://113.205.140.92:4022/rtp/235.254.199.181:7980$重庆电信
重庆红叶,http://113.205.140.92:4022/rtp/235.254.199.188:7980$重庆电信
重庆红岩文化,http://113.205.140.92:4022/rtp/235.254.199.182:7980$重庆电信
重庆汽摩,http://113.205.140.92:4022/rtp/235.254.199.169:7980$重庆电信
重庆移动,http://113.205.140.92:4022/rtp/235.254.199.170:7980$重庆电信
重广融媒,http://113.205.140.92:4022/rtp/235.254.197.114:7980$重庆电信
万州文旅,http://113.205.140.92:4022/rtp/235.254.199.200:7980$重庆电信
开州综合,http://113.205.140.92:4022/rtp/235.254.199.203:7980$重庆电信
开州综合,http://113.205.140.92:4022/rtp/235.254.199.145:7980$重庆电信
城口综合,http://113.205.140.92:4022/rtp/235.254.199.218:7980$重庆电信
巫溪综合,http://113.205.140.92:4022/rtp/235.254.199.215:7980$重庆电信
丰都综合,http://113.205.140.92:4022/rtp/235.254.199.221:7980$重庆电信
酉阳综合,http://113.205.140.92:4022/rtp/235.254.199.236:7980$重庆电信
石柱综合,http://113.205.140.92:4022/rtp/235.254.199.224:7980$重庆电信
武隆综合,http://113.205.140.92:4022/rtp/235.254.199.227:7980$重庆电信
重庆IPTV3,http://113.205.140.92:4022/rtp/235.254.199.13:7980$重庆电信
重庆IPTV5,http://113.205.140.92:4022/rtp/235.254.199.14:7980$重庆电信
重庆精彩导视,http://113.205.140.92:4022/rtp/235.254.197.127:7980$重庆电信
重庆1央视网CCTV-1,http://113.205.140.92:4022/rtp/235.254.199.79:7980$重庆电信
重庆2央视网CCTV-1,http://113.205.140.92:4022/rtp/235.254.199.80:7980$重庆电信
重庆3央视网CCTV-1,http://113.205.140.92:4022/rtp/235.254.199.78:7980$重庆电信
重庆IPTV10+,http://113.205.140.92:4022/rtp/235.254.199.119:7980$重庆电信
